tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_hand_r,winner_hand_l,loser_hand_r,loser_hand_l,surface_clay,surface_hard,surface_carpet,surface_grass,round_RR,round_R128,round_R64,round_R32,round_R16,round_QF,round_SF,round_F,player_1,player_2
2008-520,Roland Garros,Clay,128,G,20080525,31,102148,,,Fabrice Santoro,R,178.0,FRA,35.4606433949,50.0,691.0,105095,,LL,Evgeny Korolev,R,185.0,KAZ,20.2792607803,92.0,489.0,7-6(3) 6-1 6-4,5,R128,124.0,10.0,2.0,96.0,48.0,40.0,24.0,14.0,6.0,8.0,2.0,6.0,93.0,53.0,31.0,19.0,15.0,5.0,11.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,102148,105095
2008-520,Roland Garros,Clay,128,G,20080525,32,103970,5.0,,David Ferrer,R,175.0,ESP,26.1492128679,5.0,2730.0,104327,,,Steve Darcis,R,178.0,BEL,24.2026009582,45.0,740.0,6-3 6-4 6-3,5,R128,134.0,2.0,1.0,95.0,67.0,45.0,17.0,14.0,6.0,7.0,3.0,1.0,106.0,60.0,40.0,19.0,14.0,5.0,10.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,104327,103970
2008-520,Roland Garros,Clay,128,G,20080525,33,103484,7.0,,James Blake,R,185.0,USA,28.4106776181,8.0,1985.0,102783,,,Rainer Schuettler,R,180.0,GER,32.0848733744,90.0,494.0,6-4 6-1 7-6(3),5,R128,112.0,10.0,2.0,96.0,59.0,43.0,22.0,15.0,3.0,5.0,6.0,5.0,102.0,60.0,35.0,21.0,14.0,8.0,13.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,103484,102783
2008-520,Roland Garros,Clay,128,G,20080525,34,105208,,,Ernests Gulbis,R,190.0,LAT,19.7371663244,80.0,512.0,103752,,Q,Simon Greul,R,185.0,GER,27.1184120465,193.0,206.0,6-4 6-0 6-4,5,R128,96.0,9.0,2.0,70.0,44.0,35.0,17.0,13.0,1.0,2.0,4.0,0.0,78.0,41.0,23.0,17.0,13.0,6.0,12.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,105208,103752
2008-520,Roland Garros,Clay,128,G,20080525,35,104035,,,Bobby Reynolds,R,183.0,USA,25.8590006845,104.0,436.0,103693,,,Thierry Ascione,R,188.0,FRA,27.3538672142,109.0,421.0,7-6(2) 4-6 6-3 6-2,5,R128,172.0,20.0,3.0,131.0,81.0,62.0,24.0,20.0,2.0,4.0,4.0,3.0,119.0,73.0,53.0,20.0,19.0,2.0,6.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,104035,103693
2008-520,Roland Garros,Clay,128,G,20080525,36,102839,,,Nicolas Lapentti,R,188.0,ECU,31.7837097878,69.0,554.0,104386,32.0,,Janko Tipsarevic,R,180.0,SRB,23.9260780287,34.0,958.0,6-4 4-6 6-1 7-6(7),5,R128,221.0,6.0,0.0,135.0,86.0,59.0,31.0,20.0,7.0,10.0,12.0,3.0,132.0,80.0,56.0,24.0,19.0,8.0,13.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,104386,102839
2008-520,Roland Garros,Clay,128,G,20080525,37,104620,,,Simone Bolelli,R,183.0,ITA,22.6310746064,47.0,721.0,104571,17.0,,Marcos Baghdatis,R,183.0,CYP,22.9404517454,18.0,1335.0,6-2 6-4 6-2,5,R128,130.0,2.0,0.0,71.0,46.0,34.0,17.0,13.0,1.0,2.0,5.0,8.0,120.0,59.0,37.0,24.0,13.0,10.0,16.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,104620,104571
2008-520,Roland Garros,Clay,128,G,20080525,38,105223,,,Juan Martin Del Potro,R,198.0,ARG,19.6714579055,68.0,558.0,104721,,LL,Josselin Ouanna,R,193.0,FRA,22.1163586585,225.0,174.0,6-3 6-2 6-3,5,R128,121.0,8.0,3.0,82.0,46.0,41.0,18.0,13.0,5.0,5.0,5.0,2.0,86.0,39.0,29.0,17.0,13.0,4.0,9.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,105223,104721
2008-520,Roland Garros,Clay,128,G,20080525,39,103566,,,Michael Llodra,L,190.0,FRA,28.0219028063,41.0,831.0,103535,,WC,Olivier Patience,R,180.0,FRA,28.1697467488,128.0,361.0,3-6 7-6(1) 6-3 7-5,5,R128,157.0,21.0,6.0,122.0,82.0,65.0,24.0,20.0,4.0,5.0,6.0,6.0,149.0,104.0,72.0,24.0,22.0,4.0,7.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,103566,103535
2008-520,Roland Garros,Clay,128,G,20080525,40,104607,11.0,,Tomas Berdych,R,196.0,CZE,22.688569473,13.0,1460.0,104635,,WC,Robert Smeets,L,188.0,AUS,22.5407255305,166.0,262.0,6-1 6-0 6-0,5,R128,67.0,8.0,0.0,49.0,30.0,28.0,12.0,10.0,0.0,0.0,0.0,6.0,56.0,26.0,9.0,9.0,9.0,3.0,11.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,104607,104635
2008-520,Roland Garros,Clay,128,G,20080525,41,104724,,Q,Eduardo Schwank,R,183.0,ARG,22.0917180014,75.0,531.0,102845,16.0,,Carlos Moya,R,190.0,ESP,31.7453798768,17.0,1340.0,7-6(4) 6-2 6-7(1) 4-6 6-3,5,R128,238.0,5.0,3.0,155.0,91.0,64.0,51.0,26.0,7.0,8.0,10.0,2.0,164.0,98.0,71.0,39.0,25.0,4.0,7.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,102845,104724
2008-520,Roland Garros,Clay,128,G,20080525,42,104719,,,Marcel Granollers,R,190.0,ESP,22.12183436,51.0,677.0,103582,,,Michael Berrer,L,193.0,GER,27.9014373717,71.0,537.0,6-3 3-6 6-2 6-3,5,R128,154.0,5.0,5.0,119.0,77.0,53.0,23.0,18.0,9.0,12.0,5.0,2.0,99.0,77.0,47.0,13.0,17.0,4.0,10.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,104719,103582
2008-520,Roland Garros,Clay,128,G,20080525,43,103169,,,Oscar Hernandez,R,180.0,ESP,30.1273100616,86.0,497.0,104371,,,Ivo Minar,R,183.0,CZE,24.0136892539,65.0,571.0,4-6 7-6(5) 6-3 7-5,5,R128,218.0,4.0,2.0,150.0,98.0,62.0,31.0,22.0,1.0,5.0,6.0,2.0,129.0,84.0,59.0,20.0,21.0,2.0,7.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,104371,103169
2008-520,Roland Garros,Clay,128,G,20080525,44,103908,18.0,,Paul Henri Mathieu,R,185.0,FRA,26.3682409309,19.0,1270.0,102856,,WC,Gustavo Kuerten,R,190.0,BRA,31.7070499658,1141.0,5.0,6-3 6-4 6-2,5,R128,109.0,6.0,1.0,76.0,48.0,40.0,17.0,14.0,2.0,3.0,9.0,2.0,89.0,47.0,32.0,18.0,13.0,6.0,11.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,103908,102856
2008-520,Roland Garros,Clay,128,G,20080525,45,104639,,WC,Wayne Odesnik,L,180.0,USA,22.5106091718,106.0,433.0,103084,29.0,,Guillermo Canas,R,185.0,ARG,30.4996577687,31.0,1000.0,7-6(6) 7-6(3) 7-6(8),5,R128,227.0,5.0,1.0,146.0,99.0,67.0,27.0,18.0,9.0,11.0,10.0,3.0,132.0,65.0,49.0,35.0,18.0,7.0,9.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,104639,103084
2008-520,Roland Garros,Clay,128,G,20080525,46,102703,,,Hyung Taik Lee,R,180.0,KOR,32.3942505133,52.0,670.0,102035,,,Jonas Bjorkman,R,183.0,SWE,36.1752224504,62.0,588.0,6-4 6-4 6-3,5,R128,129.0,4.0,3.0,91.0,57.0,44.0,17.0,14.0,5.0,6.0,3.0,2.0,104.0,76.0,51.0,7.0,15.0,8.0,13.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,102035,102703
2008-520,Roland Garros,Clay,128,G,20080525,47,104091,,Q,Miguel Angel Lopez Jaen,R,188.0,ESP,25.4893908282,264.0,140.0,104433,,,Frank Dancevic,R,185.0,CAN,23.6632443532,111.0,415.0,7-6(6) 3-6 7-5 7-6(2),5,R128,201.0,9.0,3.0,154.0,100.0,68.0,28.0,22.0,3.0,8.0,18.0,1.0,156.0,95.0,68.0,30.0,23.0,6.0,11.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,104091,104433
2008-520,Roland Garros,Clay,128,G,20080525,48,104925,3.0,,Novak Djokovic,R,188.0,SRB,21.0130047912,3.0,5225.0,103823,,,Denis Gremelmayr,L,183.0,GER,26.7761806982,64.0,578.0,4-6 6-3 7-5 6-2,5,R128,149.0,5.0,3.0,112.0,75.0,50.0,22.0,20.0,3.0,7.0,3.0,5.0,100.0,46.0,30.0,29.0,19.0,5.0,12.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,103823,104925
2008-520,Roland Garros,Clay,128,G,20080525,49,103900,6.0,,David Nalbandian,R,180.0,ARG,26.3983572895,7.0,2115.0,104122,,,Carlos Berlocq,R,183.0,ARG,25.3086926762,84.0,503.0,6-2 6-4 6-1,5,R128,113.0,1.0,1.0,85.0,49.0,35.0,18.0,12.0,3.0,5.0,0.0,1.0,84.0,71.0,35.0,3.0,13.0,10.0,18.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,103900,104122
2008-520,Roland Garros,Clay,128,G,20080525,50,104871,,WC,Jeremy Chardy,R,188.0,FRA,21.2840520192,145.0,326.0,104523,,Q,Frederico Gil,R,178.0,POR,23.1731690623,134.0,345.0,6-3 6-2 7-6(1),5,R128,107.0,9.0,3.0,78.0,55.0,46.0,13.0,15.0,2.0,4.0,2.0,3.0,99.0,64.0,43.0,12.0,14.0,8.0,13.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,104523,104871
2008-520,Roland Garros,Clay,128,G,20080525,51,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,24.977412731,96.0,477.0,103373,,,Sergio Roitman,R,185.0,ARG,29.029431896,87.0,496.0,6-2 6-4 7-6(5),5,R128,132.0,3.0,3.0,103.0,66.0,43.0,23.0,15.0,6.0,9.0,1.0,1.0,84.0,53.0,32.0,17.0,15.0,3.0,9.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,103373,104198
2008-520,Roland Garros,Clay,128,G,20080525,52,104098,30.0,,Dmitry Tursunov,R,185.0,RUS,25.453798768,33.0,980.0,104978,,Q,Daniel Brands,R,196.0,GER,20.8596851472,210.0,186.0,6-2 6-4 7-5,5,R128,111.0,13.0,3.0,91.0,51.0,38.0,26.0,15.0,5.0,6.0,5.0,8.0,90.0,47.0,31.0,22.0,15.0,5.0,10.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,104098,104978
2008-520,Roland Garros,Clay,128,G,20080525,53,104597,19.0,,Nicolas Almagro,R,183.0,ESP,22.7624914442,20.0,1270.0,104081,,,Boris Pashanski,R,180.0,SRB,25.5605749487,105.0,435.0,6-4 7-5 6-1,5,R128,114.0,20.0,1.0,92.0,58.0,47.0,19.0,14.0,7.0,7.0,4.0,5.0,91.0,46.0,31.0,22.0,15.0,3.0,8.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,104081,104597
2008-520,Roland Garros,Clay,128,G,20080525,54,103850,,LL,Sebastian Decoud,L,178.0,ARG,26.6858316222,247.0,152.0,103694,,,Olivier Rochus,R,168.0,BEL,27.3511293634,66.0,569.0,3-6 6-4 6-3 6-7(8) 6-1,5,R128,232.0,14.0,2.0,163.0,122.0,84.0,20.0,24.0,10.0,12.0,4.0,3.0,144.0,102.0,66.0,25.0,23.0,7.0,12.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,103850,103694
2008-520,Roland Garros,Clay,128,G,20080525,55,104076,,,Jose Acasuso,R,190.0,ARG,25.5989048597,49.0,711.0,103103,,,Dominik Hrbaty,R,183.0,SVK,30.3901437372,281.0,133.0,6-4 6-2 6-4,5,R128,138.0,4.0,2.0,77.0,41.0,30.0,22.0,14.0,1.0,3.0,1.0,5.0,106.0,58.0,36.0,19.0,14.0,4.0,10.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,104076,103103
2008-520,Roland Garros,Clay,128,G,20080525,56,104918,10.0,,Andy Murray,R,190.0,GBR,21.0321697467,12.0,1480.0,105559,,WC,Jonathan Eysseric,L,180.0,FRA,17.9986310746,390.0,82.0,6-2 1-6 4-6 6-0 6-2,5,R128,164.0,3.0,0.0,113.0,72.0,49.0,18.0,19.0,8.0,15.0,1.0,7.0,132.0,66.0,41.0,25.0,20.0,6.0,17.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,105559,104918
2008-520,Roland Garros,Clay,128,G,20080525,57,104022,15.0,,Mikhail Youzhny,R,183.0,RUS,25.9192334018,15.0,1410.0,103794,,,Benjamin Becker,R,178.0,GER,26.9431895962,103.0,438.0,6-1 6-3 7-6(4),5,R128,134.0,6.0,1.0,84.0,49.0,39.0,25.0,14.0,5.0,6.0,7.0,1.0,98.0,45.0,31.0,23.0,14.0,11.0,16.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,103794,104022
2008-520,Roland Garros,Clay,128,G,20080525,58,104216,,Q,Maximo Gonzalez,R,175.0,ARG,24.8514715948,137.0,340.0,104056,,Q,Roko Karanusic,R,183.0,CRO,25.7221081451,110.0,420.0,6-3 7-5 4-6 3-6 6-2,5,R128,215.0,2.0,5.0,168.0,108.0,67.0,28.0,24.0,17.0,25.0,6.0,3.0,155.0,81.0,49.0,33.0,24.0,12.0,22.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,104216,104056
2008-520,Roland Garros,Clay,128,G,20080525,59,103428,,,Juan Ignacio Chela,R,190.0,ARG,28.7392197125,42.0,805.0,104545,,,John Isner,R,206.0,USA,23.0828199863,82.0,509.0,2-6 3-6 7-5 6-3 6-4,5,R128,207.0,4.0,3.0,168.0,130.0,91.0,20.0,24.0,17.0,20.0,15.0,7.0,151.0,102.0,82.0,22.0,24.0,10.0,13.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,103428,104545
2008-520,Roland Garros,Clay,128,G,20080525,60,104269,22.0,,Fernando Verdasco,L,188.0,ESP,24.5284052019,23.0,1240.0,103490,,,Santiago Ventura,R,183.0,ESP,28.3887748118,91.0,494.0,4-6 6-3 6-4 6-7(6) 6-1,5,R128,220.0,1.0,7.0,164.0,117.0,78.0,24.0,25.0,9.0,14.0,10.0,6.0,164.0,82.0,57.0,35.0,23.0,6.0,14.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,104269,103490
2008-520,Roland Garros,Clay,128,G,20080525,61,103813,26.0,,Jarkko Nieminen,L,185.0,FIN,26.841889117,26.0,1130.0,104043,,LL,Marc Lopez,R,175.0,ESP,25.8206707734,177.0,242.0,2-6 6-3 6-4 6-3,5,R128,167.0,8.0,4.0,131.0,97.0,61.0,18.0,18.0,14.0,18.0,1.0,0.0,104.0,64.0,42.0,18.0,18.0,7.0,13.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,104043,103813
2008-520,Roland Garros,Clay,128,G,20080525,62,103506,,,Martin Vassallo Arguello,R,183.0,ARG,28.2902121834,107.0,433.0,103852,,,Feliciano Lopez,L,188.0,ESP,26.6803559206,35.0,950.0,7-6(1) 6-4 3-6 4-6 6-3,5,R128,214.0,7.0,5.0,171.0,128.0,82.0,27.0,25.0,10.0,13.0,13.0,5.0,150.0,97.0,69.0,31.0,25.0,7.0,10.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,103506,103852
2008-520,Roland Garros,Clay,128,G,20080525,63,103534,,Q,Nicolas Devilder,L,173.0,FRA,28.1697467488,148.0,311.0,104589,,,Chris Guccione,L,201.0,AUS,22.8227241615,70.0,544.0,6-4 6-1 6-4,5,R128,105.0,3.0,4.0,77.0,48.0,39.0,17.0,14.0,1.0,2.0,12.0,2.0,97.0,59.0,38.0,17.0,13.0,7.0,12.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,103534,104589
2008-520,Roland Garros,Clay,128,G,20080525,64,104745,2.0,,Rafael Nadal,L,185.0,ESP,21.9794661191,2.0,5585.0,105064,,Q,Thomaz Bellucci,L,188.0,BRA,20.4052019165,76.0,520.0,7-5 6-3 6-1,5,R128,154.0,2.0,1.0,90.0,67.0,46.0,14.0,14.0,2.0,4.0,3.0,5.0,91.0,49.0,25.0,22.0,14.0,6.0,13.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,105064,104745
2008-520,Roland Garros,Clay,128,G,20080525,65,103819,1.0,,Roger Federer,R,185.0,SUI,26.7980835044,1.0,6675.0,103656,,,Albert Montanes,R,175.0,ESP,27.4962354552,60.0,596.0,6-7(5) 6-1 6-0 6-4,5,R64,145.0,13.0,1.0,110.0,76.0,65.0,18.0,18.0,6.0,6.0,2.0,8.0,135.0,83.0,49.0,25.0,17.0,12.0,18.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,103819,103656
2008-520,Roland Garros,Clay,128,G,20080525,66,104339,,,Mario Ancic,R,196.0,CRO,24.1560574949,46.0,735.0,103543,,Q,David Marrero,R,185.0,ESP,28.1314168378,267.0,138.0,4-6 6-0 6-3 6-2,5,R64,162.0,17.0,1.0,105.0,67.0,52.0,22.0,17.0,9.0,10.0,1.0,2.0,108.0,54.0,33.0,26.0,16.0,5.0,11.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,104339,103543
2008-520,Roland Garros,Clay,128,G,20080525,67,103898,,,Julien Benneteau,R,185.0,FRA,26.431211499,55.0,670.0,104268,,,Alejandro Falla,L,185.0,COL,24.5311430527,108.0,429.0,1-6 7-6(6) 6-3 6-7(4) 6-0,5,R64,228.0,5.0,3.0,169.0,124.0,82.0,23.0,24.0,11.0,17.0,5.0,1.0,151.0,91.0,57.0,29.0,22.0,8.0,15.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,103898,104268
2008-520,Roland Garros,Clay,128,G,20080525,68,104417,,,Robin Soderling,R,193.0,SWE,23.780971937,44.0,750.0,104154,,Q,Paul Capdeville,R,190.0,CHI,25.1498973306,141.0,333.0,6-3 6-2 6-4,5,R64,102.0,12.0,2.0,90.0,61.0,47.0,13.0,14.0,8.0,9.0,3.0,1.0,89.0,61.0,38.0,12.0,13.0,5.0,10.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,104154,104417
2008-520,Roland Garros,Clay,128,G,20080525,69,104527,9.0,,Stanislas Wawrinka,R,183.0,SUI,23.1622176591,10.0,1575.0,105227,,,Marin Cilic,R,198.0,CRO,19.6577686516,53.0,670.0,7-6(3) 7-6(4) 6-1,5,R64,164.0,3.0,1.0,103.0,62.0,43.0,26.0,16.0,2.0,6.0,6.0,6.0,107.0,49.0,36.0,23.0,15.0,6.0,12.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,105227,104527
2008-520,Roland Garros,Clay,128,G,20080525,70,103602,24.0,,Fernando Gonzalez,R,183.0,CHI,27.8247775496,25.0,1160.0,104665,,LL,Pablo Andujar,R,180.0,ESP,22.3381245722,151.0,303.0,7-5 6-0 6-7(4) 7-6(3),5,R64,168.0,15.0,5.0,138.0,83.0,61.0,32.0,21.0,7.0,9.0,6.0,1.0,144.0,127.0,76.0,9.0,21.0,9.0,15.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,103602,104665
2008-520,Roland Garros,Clay,128,G,20080525,71,104068,,,Robby Ginepri,R,183.0,USA,25.6344969199,88.0,495.0,104214,27.0,,Igor Andreev,R,185.0,RUS,24.8678986995,27.0,1125.0,4-6 6-2 7-6(5) 6-2,5,R64,170.0,4.0,1.0,122.0,89.0,63.0,21.0,19.0,5.0,7.0,10.0,2.0,130.0,82.0,57.0,22.0,19.0,9.0,14.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,104214,104068
2008-520,Roland Garros,Clay,128,G,20080525,72,103722,,,Florent Serra,R,180.0,FRA,27.2388774812,94.0,487.0,103812,,,Victor Hanescu,R,198.0,ROU,26.8473648186,78.0,517.0,6-4 6-3 6-7(5) 7-6(5),5,R64,181.0,4.0,4.0,139.0,79.0,60.0,33.0,22.0,8.0,13.0,11.0,2.0,155.0,115.0,79.0,12.0,21.0,11.0,18.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,103722,103812
2008-520,Roland Garros,Clay,128,G,20080525,73,103786,4.0,,Nikolay Davydenko,R,178.0,RUS,26.9815195072,4.0,3425.0,103498,,,Marat Safin,R,193.0,RUS,28.3285420945,73.0,535.0,7-6(4) 6-2 6-2,5,R64,136.0,9.0,2.0,85.0,60.0,45.0,15.0,14.0,3.0,4.0,6.0,2.0,110.0,60.0,41.0,18.0,14.0,8.0,13.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,103498,103786
2008-520,Roland Garros,Clay,128,G,20080525,74,103344,28.0,,Ivan Ljubicic,R,193.0,CRO,29.1882272416,30.0,1005.0,103675,,Q,Diego Junqueira,L,178.0,ARG,27.40862423,162.0,265.0,6-3 6-4 6-2,5,R64,107.0,13.0,2.0,81.0,49.0,43.0,16.0,14.0,3.0,3.0,2.0,3.0,79.0,40.0,29.0,19.0,13.0,8.0,12.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,103344,103675
2008-520,Roland Garros,Clay,128,G,20080525,75,103781,,,Jurgen Melzer,L,183.0,AUT,27.0116358658,97.0,474.0,103228,,,Marcos Daniel,R,180.0,BRA,29.8945927447,79.0,517.0,4-6 6-3 2-6 6-3 6-4,5,R64,194.0,9.0,4.0,134.0,87.0,66.0,25.0,23.0,9.0,12.0,6.0,1.0,155.0,109.0,76.0,24.0,23.0,13.0,17.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,103781,103228
2008-520,Roland Garros,Clay,128,G,20080525,76,104792,,,Gael Monfils,R,193.0,FRA,21.7330595483,59.0,613.0,103632,,LL,Luis Horna,R,180.0,PER,27.6960985626,102.0,438.0,7-6(5) 6-4 7-5,5,R64,179.0,5.0,15.0,120.0,59.0,45.0,30.0,17.0,5.0,8.0,0.0,4.0,113.0,84.0,52.0,14.0,17.0,5.0,10.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,104792,103632
2008-520,Roland Garros,Clay,128,G,20080525,77,103990,12.0,,Tommy Robredo,R,180.0,ESP,26.0698151951,14.0,1430.0,102967,,,Marc Gicquel,R,188.0,FRA,31.1567419576,56.0,629.0,6-7(7) 6-4 6-4 6-4,5,R64,225.0,2.0,0.0,147.0,110.0,74.0,23.0,21.0,4.0,7.0,5.0,4.0,164.0,86.0,62.0,36.0,21.0,18.0,24.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,102967,103990
2008-520,Roland Garros,Clay,128,G,20080525,78,103285,21.0,,Radek Stepanek,R,185.0,CZE,29.4948665298,22.0,1245.0,103181,,,Jiri Vanek,R,185.0,CZE,30.0889801506,93.0,489.0,6-1 6-0 6-7(7) 6-3,5,R64,143.0,11.0,2.0,102.0,65.0,52.0,20.0,16.0,2.0,2.0,8.0,4.0,128.0,72.0,51.0,20.0,18.0,11.0,19.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,103181,103285
2008-520,Roland Garros,Clay,128,G,20080525,79,103720,25.0,,Lleyton Hewitt,R,180.0,AUS,27.2498288843,28.0,1085.0,103888,,,Mardy Fish,R,188.0,USA,26.4613278576,39.0,865.0,6-4 6-3 6-2,5,R64,126.0,8.0,1.0,72.0,38.0,25.0,19.0,13.0,3.0,7.0,6.0,7.0,102.0,39.0,24.0,23.0,14.0,11.0,20.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,103720,103888
2008-520,Roland Garros,Clay,128,G,20080525,80,103970,5.0,,David Ferrer,R,175.0,ESP,26.1492128679,5.0,2730.0,102148,,,Fabrice Santoro,R,178.0,FRA,35.4606433949,50.0,691.0,6-0 6-1 6-0,5,R64,84.0,2.0,0.0,54.0,49.0,39.0,4.0,10.0,2.0,2.0,0.0,1.0,67.0,37.0,16.0,9.0,9.0,4.0,12.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,102148,103970
2008-520,Roland Garros,Clay,128,G,20080525,81,105208,,,Ernests Gulbis,R,190.0,LAT,19.7371663244,80.0,512.0,103484,7.0,,James Blake,R,185.0,USA,28.4106776181,8.0,1985.0,7-6(2) 3-6 7-5 6-3,5,R64,156.0,11.0,4.0,124.0,77.0,59.0,30.0,21.0,5.0,7.0,4.0,0.0,144.0,88.0,57.0,34.0,21.0,7.0,10.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,105208,103484
2008-520,Roland Garros,Clay,128,G,20080525,82,102839,,,Nicolas Lapentti,R,188.0,ECU,31.7837097878,69.0,554.0,104035,,,Bobby Reynolds,R,183.0,USA,25.8590006845,104.0,436.0,7-5 6-4 5-7 7-5,5,R64,221.0,10.0,4.0,146.0,95.0,70.0,26.0,23.0,6.0,9.0,6.0,8.0,149.0,90.0,63.0,29.0,23.0,6.0,11.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,104035,102839
2008-520,Roland Garros,Clay,128,G,20080525,83,104620,,,Simone Bolelli,R,183.0,ITA,22.6310746064,47.0,721.0,105223,,,Juan Martin Del Potro,R,198.0,ARG,19.6714579055,68.0,558.0,3-6 7-6(0) 7-5 6-2,5,R64,190.0,7.0,3.0,134.0,92.0,65.0,24.0,20.0,12.0,15.0,12.0,3.0,117.0,66.0,48.0,27.0,21.0,3.0,8.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,105223,104620
2008-520,Roland Garros,Clay,128,G,20080525,84,103566,,,Michael Llodra,L,190.0,FRA,28.0219028063,41.0,831.0,104607,11.0,,Tomas Berdych,R,196.0,CZE,22.688569473,13.0,1460.0,6-3 4-6 5-7 6-3 6-4,5,R64,186.0,10.0,6.0,157.0,94.0,72.0,29.0,25.0,10.0,13.0,12.0,4.0,120.0,78.0,66.0,21.0,25.0,5.0,10.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,104607,103566
2008-520,Roland Garros,Clay,128,G,20080525,85,104724,,Q,Eduardo Schwank,R,183.0,ARG,22.0917180014,75.0,531.0,104719,,,Marcel Granollers,R,190.0,ESP,22.12183436,51.0,677.0,6-7(5) 6-2 6-4 6-4,5,R64,193.0,5.0,2.0,130.0,89.0,67.0,29.0,20.0,5.0,5.0,5.0,0.0,142.0,102.0,65.0,24.0,20.0,9.0,13.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,104719,104724
2008-520,Roland Garros,Clay,128,G,20080525,86,103908,18.0,,Paul Henri Mathieu,R,185.0,FRA,26.3682409309,19.0,1270.0,103169,,,Oscar Hernandez,R,180.0,ESP,30.1273100616,86.0,497.0,2-6 1-6 6-4 6-3 6-2,5,R64,251.0,4.0,8.0,147.0,86.0,58.0,28.0,21.0,16.0,22.0,4.0,4.0,157.0,96.0,58.0,29.0,21.0,14.0,20.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,103908,103169
